vdd	vair_f	air_adc	AirDirectADC	AirDirectVolt
4.66	3.47	0	1022	4.65
4.66	3.47	0	1021	4.65
4.66	3.47	0	1023	4.66
4.66	3.47	0	1022	4.65
4.66	3.47	0	1023	4.66
4.66	3.47	0	1020	4.64
4.66	3.47	0	1023	4.66
4.66	3.47	0	1019	4.64
4.66	3.47	0	1020	4.64
4.66	3.47	0	1022	4.65
4.66	3.47	0	1022	4.65
4.66	3.47	0	1022	4.65
4.66	3.47	0	1021	4.65
4.68	3.48	0	1023	4.67
4.68	3.48	0	1023	4.67
4.68	3.48	0	1019	4.66
4.68	3.48	0	1021	4.67
4.68	3.48	0	1023	4.67
4.68	3.48	0	1023	4.67
4.68	3.48	0	1023	4.67
4.70	3.49	0	1022	4.69
4.70	3.49	0	1021	4.68
4.73	3.52	0	1021	4.72
4.75	3.53	0	1023	4.75
4.77	3.55	0	1023	4.76
4.77	3.55	0	1023	4.76
4.77	3.55	0	1022	4.76
4.77	3.55	0	1023	4.76
4.79	3.56	0	1023	4.78
4.79	3.56	0	1023	4.78
4.79	3.56	0	1020	4.77
4.80	3.57	0	1023	4.80
4.80	3.57	0	1020	4.79
4.80	3.57	0	1018	4.78
4.82	3.59	0	1022	4.81
4.80	3.57	0	1023	4.80
4.80	3.57	0	1018	4.78
4.80	3.57	0	1022	4.80
4.82	3.59	0	1021	4.81
4.82	3.59	0	1022	4.81
4.82	3.59	0	1023	4.82
4.84	3.60	0	1023	4.84
4.84	3.60	0	1022	4.83
4.84	3.60	0	1020	4.82
4.84	3.60	0	1022	4.83
4.84	3.60	0	1023	4.84
4.84	3.60	0	1021	4.83
4.84	3.60	0	1023	4.84
4.86	3.62	0	1023	4.86
4.86	3.62	0	1023	4.86
4.88	3.63	0	1022	4.87
4.88	3.63	0	1023	4.88
4.88	3.63	0	1023	4.88
4.88	3.63	0	1023	4.88
4.88	3.63	0	1022	4.87
4.90	3.64	0	1021	4.88
4.90	3.64	0	1021	4.88
4.90	3.64	0	1021	4.88
4.90	3.64	0	1020	4.88
4.90	3.64	0	1021	4.88
4.92	3.66	0	1023	4.91
4.94	3.67	0	1021	4.92
4.94	3.67	0	1023	4.93
4.94	3.67	0	1020	4.92
4.94	3.67	0	1022	4.93
4.94	3.67	0	1021	4.92
4.94	3.67	0	1023	4.93
4.96	3.69	0	1023	4.95
4.94	3.67	0	1023	4.93
4.96	3.69	0	1023	4.95
4.94	3.67	0	1023	4.93
4.96	3.69	0	1022	4.95
4.94	3.67	0	1021	4.92
4.96	3.69	0	1022	4.95
4.96	3.69	0	1023	4.95
4.96	3.69	0	1019	4.93
4.96	3.69	0	1023	4.95
4.96	3.69	0	1023	4.95
4.96	3.69	0	1023	4.95
4.96	3.69	0	1023	4.95
4.96	3.69	0	1023	4.95
4.96	3.69	0	1022	4.95
4.96	3.69	0	1023	4.95
4.96	3.69	0	1022	4.95
4.96	3.69	0	1017	4.92
4.96	3.69	0	1023	4.95
4.96	3.69	0	1019	4.93
4.96	3.69	0	1022	4.95
4.96	3.69	0	1022	4.95
4.98	3.70	0	1023	4.97
4.98	3.70	0	1023	4.97
4.98	3.70	0	1023	4.97
4.98	3.70	0	1020	4.96
5.00	3.72	0	1021	4.98
4.98	3.70	0	1022	4.97
4.98	3.70	0	1018	4.95
4.98	3.70	0	1023	4.97
4.98	3.70	0	1022	4.97
4.98	3.70	0	1023	4.97
4.98	3.70	0	1023	4.97
4.98	3.70	0	1023	4.97
4.98	3.70	0	1023	4.97
4.98	3.70	0	1023	4.97
4.98	3.70	0	1023	4.97
5.00	3.72	0	1021	4.98
4.98	3.70	0	1023	4.97
4.98	3.70	0	1022	4.97
4.98	3.70	0	1020	4.96
4.98	3.70	0	1023	4.97
5.00	3.72	0	1023	4.99
4.98	3.70	0	1023	4.97
4.98	3.70	0	1023	4.97
4.98	3.70	0	1021	4.96
5.00	3.72	0	1022	4.99
4.98	3.70	0	1023	4.97
4.98	3.70	0	1023	4.97
4.98	3.70	0	1023	4.97
4.98	3.70	0	1023	4.97
4.98	3.70	0	1023	4.97
5.00	3.72	0	1023	4.99
4.98	3.70	0	1023	4.97
4.98	3.70	0	1023	4.97
4.98	3.70	0	1022	4.97
5.00	3.72	0	1023	4.99
4.98	3.70	0	1021	4.96
4.98	3.70	0	1023	4.97
4.98	3.70	0	1023	4.97
5.00	3.72	0	1019	4.97
5.00	3.72	0	1022	4.99
4.98	3.70	0	1022	4.97
4.98	3.70	0	1023	4.97
4.98	3.70	0	1023	4.97
5.00	3.72	0	1022	4.99
4.98	3.70	0	1022	4.97
4.98	3.70	0	1021	4.96
4.98	3.70	0	1023	4.97
4.98	3.70	0	1023	4.97
4.98	3.70	0	1020	4.96
4.98	3.70	0	1023	4.97
4.98	3.70	0	1023	4.97
4.98	3.70	0	1020	4.96
4.98	3.70	0	1023	4.97
4.98	3.70	0	1023	4.97
4.98	3.01	175	692	3.36
4.98	3.01	176	695	3.38
4.98	3.00	178	689	3.35
4.98	2.98	184	688	3.34
4.98	2.93	198	683	3.32
4.98	2.92	201	678	3.30
5.00	3.66	12	795	3.88
4.98	3.70	0	1000	4.86
4.98	3.70	0	1022	4.97
4.98	3.70	0	1022	4.97
4.98	3.70	0	1021	4.96
4.98	3.70	0	1022	4.97
4.98	3.70	0	1016	4.94
4.98	3.70	0	1019	4.95
4.98	3.70	0	1009	4.90
4.98	3.70	0	1007	4.89
4.98	3.70	0	977	4.75
4.98	3.70	0	900	4.37
4.98	3.70	0	885	4.30
4.98	3.70	0	877	4.26
4.98	3.70	0	872	4.24
5.00	3.72	0	865	4.22
4.98	3.70	0	864	4.20
4.98	3.70	0	850	4.13
4.98	3.70	0	836	4.06
4.98	3.70	0	830	4.03
5.00	3.72	0	825	4.03
4.98	3.70	1	819	3.98
5.00	3.69	5	808	3.94
4.98	3.63	15	793	3.85
5.00	3.53	39	766	3.74
4.98	3.51	40	767	3.73
4.98	3.51	40	767	3.73
4.98	3.44	57	751	3.65
4.98	3.44	56	756	3.67
4.98	3.40	66	751	3.65
4.98	3.36	77	742	3.61
4.98	3.29	93	734	3.57
4.98	3.24	109	719	3.49
4.98	3.11	145	708	3.44
5.00	3.13	145	706	3.45
5.00	3.11	150	705	3.44
4.98	3.06	162	697	3.39
4.98	3.04	168	694	3.37
4.98	2.95	192	682	3.31
4.98	2.79	241	663	3.22
4.98	2.60	300	639	3.11
4.98	2.59	302	637	3.10
4.98	2.49	334	623	3.03
4.98	2.37	373	608	2.96
4.98	2.16	441	580	2.82
4.98	2.15	446	574	2.79
4.98	2.09	463	568	2.76
4.98	2.04	482	564	2.74
4.98	1.95	511	553	2.69
4.98	1.58	630	506	2.46
4.98	1.54	644	501	2.44
4.98	1.24	739	464	2.26
4.98	1.16	766	449	2.18
4.98	1.04	805	440	2.14
4.98	1.00	839	422	2.05
4.98	1.00	900	390	1.90
4.98	1.00	917	376	1.83
4.98	1.00	926	363	1.76
4.98	1.00	910	387	1.88
4.98	1.00	884	401	1.95
4.98	1.00	884	402	1.95
4.98	1.00	884	404	1.96
4.98	1.00	883	403	1.96
4.98	1.00	883	404	1.96
4.98	1.00	883	402	1.95
4.98	1.00	883	404	1.96
4.98	1.00	883	402	1.95
4.98	1.00	883	400	1.94
4.98	1.00	884	404	1.96
4.98	1.00	884	402	1.95
4.98	1.00	883	402	1.95
4.98	1.00	883	403	1.96
4.98	1.00	883	403	1.96
4.98	1.00	923	369	1.79
4.98	1.00	939	348	1.69
4.98	1.00	964	291	1.41
4.98	1.00	965	283	1.38
4.98	1.00	971	244	1.19
4.98	1.00	972	236	1.15
4.98	1.00	973	227	1.10
4.98	1.00	973	216	1.05
4.98	1.00	974	209	1.02
4.98	1.00	975	185	0.90
4.98	1.00	975	170	0.83
4.98	1.00	975	159	0.77
4.98	1.00	975	142	0.69
4.98	1.00	975	123	0.60
4.98	1.00	975	73	0.35
4.98	1.00	975	62	0.30
4.98	1.00	975	46	0.22
4.98	1.00	975	15	0.07
4.98	1.00	975	0	0.00
4.98	1.00	975	0	0.00
4.98	1.00	975	0	0.00
4.98	1.00	975	1	0.00
4.98	1.00	975	0	0.00
4.98	1.00	975	0	0.00
4.98	1.00	975	0	0.00
4.98	1.00	975	0	0.00
4.98	1.00	975	0	0.00
4.98	1.00	975	0	0.00
4.98	1.00	975	2	0.01
4.98	1.00	975	24	0.12
4.98	1.00	975	35	0.17
4.98	1.00	975	71	0.35
4.98	1.00	975	89	0.43
4.98	1.00	975	105	0.51
4.98	1.00	975	135	0.66
4.98	1.00	975	143	0.70
4.98	1.00	975	174	0.85
4.98	1.00	975	179	0.87
4.98	1.00	975	198	0.96
4.98	1.00	974	208	1.01
4.98	1.00	968	264	1.28
4.98	1.00	966	276	1.34
4.98	1.00	961	298	1.45
4.98	1.00	955	313	1.52
4.98	1.00	936	351	1.71
4.98	1.00	923	370	1.80
4.98	1.00	848	420	2.04
4.98	1.00	819	430	2.09
4.98	1.19	757	457	2.22
4.98	1.53	645	506	2.46
4.98	1.57	632	506	2.46
4.98	1.48	662	490	2.38
4.98	1.47	667	491	2.39
4.98	1.46	670	492	2.39
4.98	1.45	671	491	2.39
4.98	1.45	672	488	2.37
4.98	1.45	672	488	2.37
4.98	1.88	533	549	2.67
4.98	2.18	435	583	2.83
4.98	2.40	365	607	2.95
4.98	2.68	274	646	3.14
5.00	3.16	137	712	3.47
4.98	3.34	82	741	3.60
4.98	3.44	57	756	3.67
4.98	3.56	30	776	3.77
4.98	3.57	27	778	3.78
4.98	3.70	0	855	4.16
4.98	3.70	0	994	4.83
4.98	3.70	0	1022	4.97
4.98	3.70	0	1023	4.97
4.98	3.70	0	1023	4.97
4.98	3.70	0	1023	4.97
5.00	3.72	0	1023	4.99
4.98	3.70	0	1023	4.97
4.98	3.70	0	1023	4.97
4.98	3.70	0	858	4.17
4.98	3.55	31	775	3.77
4.98	3.55	32	773	3.76
4.98	3.45	53	759	3.69
5.00	3.47	53	757	3.69
4.98	3.37	73	745	3.62
4.98	3.36	75	743	3.61
4.98	2.85	223	668	3.25
4.98	2.75	252	656	3.19
4.98	2.38	369	609	2.96
4.98	2.37	372	609	2.96
4.98	2.37	373	606	2.95
4.98	2.10	460	572	2.78
4.98	2.03	485	563	2.74
4.98	1.80	557	535	2.60
4.98	1.67	601	515	2.50
4.98	1.46	670	488	2.37
4.98	1.37	699	481	2.34
4.98	1.07	794	442	2.15
4.98	1.00	829	429	2.09
4.98	1.00	825	430	2.09
4.98	1.00	825	430	2.09
4.98	1.00	823	429	2.09
4.98	1.00	824	431	2.09
4.98	1.00	822	429	2.09
4.98	1.00	832	425	2.07
4.98	1.00	833	422	2.05
4.98	1.00	832	427	2.08
4.98	1.00	833	429	2.09
4.98	1.00	835	425	2.07
4.98	1.00	835	426	2.07
4.98	1.00	836	424	2.06
4.98	1.00	839	424	2.06
4.98	1.00	841	422	2.05
4.98	1.00	840	425	2.07
4.98	1.00	841	423	2.06
4.98	1.00	842	423	2.06
4.98	1.00	843	423	2.06
4.98	1.00	842	422	2.05
4.98	1.00	842	424	2.06
4.98	1.00	843	423	2.06
4.98	1.00	897	386	1.88
4.98	1.00	959	307	1.49
4.98	1.00	971	237	1.15
4.98	1.00	975	198	0.96
4.98	1.00	975	129	0.63
4.98	1.00	975	84	0.41
4.98	1.00	975	29	0.14
4.98	1.00	975	17	0.08
4.98	1.00	975	0	0.00
4.98	1.00	975	0	0.00
4.98	1.00	975	0	0.00
4.98	1.00	975	0	0.00
4.98	1.00	975	0	0.00
4.98	1.00	975	0	0.00
4.98	1.00	975	0	0.00
4.98	1.00	975	0	0.00
4.98	1.00	975	0	0.00
4.98	1.00	975	0	0.00
4.98	1.00	975	0	0.00
4.98	1.00	975	0	0.00
4.98	1.00	975	0	0.00
4.98	1.00	975	0	0.00
4.98	1.00	975	0	0.00
4.98	1.00	975	0	0.00
4.98	1.00	975	0	0.00
4.98	1.00	975	0	0.00
4.98	1.00	975	0	0.00
4.98	1.00	975	0	0.00
4.98	1.00	975	0	0.00
4.98	1.00	975	0	0.00
4.98	1.00	975	0	0.00
4.98	1.00	975	0	0.00
4.98	1.00	975	0	0.00
4.98	1.00	975	0	0.00
4.98	1.00	975	0	0.00
4.98	1.00	975	0	0.00
4.98	1.00	975	0	0.00
4.98	1.00	975	0	0.00
4.98	1.00	975	0	0.00
4.98	1.00	975	0	0.00
4.98	1.00	975	0	0.00
5.00	1.01	975	0	0.00
4.98	1.00	975	0	0.00
4.98	1.00	975	0	0.00
4.98	1.00	975	0	0.00
4.98	1.00	975	0	0.00
4.98	1.00	975	0	0.00
5.00	1.01	975	0	0.00
5.00	1.01	975	0	0.00
5.00	1.01	975	0	0.00
5.00	1.01	975	0	0.00
5.00	1.01	975	0	0.00
5.00	1.01	975	0	0.00
5.00	1.01	975	0	0.00
5.00	1.01	975	0	0.00
5.00	1.01	975	0	0.00
5.00	1.01	975	0	0.00
5.00	1.01	975	0	0.00
5.00	1.01	975	0	0.00
5.00	1.01	975	0	0.00
5.00	1.01	975	0	0.00
5.00	1.01	975	0	0.00
5.00	1.01	975	0	0.00
5.00	1.01	975	0	0.00
5.00	1.01	975	0	0.00
5.00	1.01	975	0	0.00
5.00	1.01	975	0	0.00
5.00	1.01	975	0	0.00
5.00	1.01	975	0	0.00
5.00	1.01	975	0	0.00
5.00	1.01	975	0	0.00
5.00	1.01	975	0	0.00
5.00	1.01	975	0	0.00
5.00	1.01	975	0	0.00
5.00	1.01	975	0	0.00
5.00	1.01	975	0	0.00
5.00	1.01	975	0	0.00
5.00	1.01	975	0	0.00
5.00	1.01	975	0	0.00
5.00	1.01	975	0	0.00
5.00	1.01	975	0	0.00
5.00	1.01	975	0	0.00
5.00	1.01	975	0	0.00
5.00	1.01	975	0	0.00
5.00	1.01	975	0	0.00
5.00	1.01	975	0	0.00
5.00	1.01	975	0	0.00
5.00	1.01	975	0	0.00
5.00	1.01	975	0	0.00
5.00	1.01	975	0	0.00
5.00	1.01	975	0	0.00
5.00	1.01	975	0	0.00
5.00	1.01	975	0	0.00
5.00	1.01	975	0	0.00
5.00	1.01	975	0	0.00
5.00	1.01	975	0	0.00
5.00	1.01	975	9	0.04
5.00	1.01	975	19	0.09
5.00	1.01	975	63	0.31
5.00	1.01	975	60	0.29
5.00	1.01	975	74	0.36
5.00	1.01	975	119	0.58
5.00	1.01	975	149	0.73
5.00	1.01	975	174	0.85
5.00	1.01	975	190	0.93
5.00	1.01	971	241	1.18
5.00	1.01	968	267	1.30
5.00	1.01	960	305	1.49
5.00	1.01	952	326	1.59
5.00	1.01	926	365	1.78
5.00	1.01	910	381	1.86
5.00	1.01	907	386	1.88
5.00	1.01	878	406	1.98
5.00	1.01	860	416	2.03
5.00	1.25	742	461	2.25
5.00	1.42	685	486	2.37
5.00	1.52	653	498	2.43
5.00	1.52	653	498	2.43
5.00	1.49	665	491	2.40
5.00	1.49	665	495	2.42
5.00	1.49	665	495	2.42
5.00	1.48	666	493	2.41
5.00	1.48	666	494	2.41
5.00	1.48	666	493	2.41
5.00	1.49	665	495	2.42
5.00	2.45	353	617	3.01
5.00	2.46	350	618	3.02
5.00	2.52	329	629	3.07
5.02	2.69	279	647	3.17
5.00	2.70	272	649	3.17
5.00	2.80	241	663	3.24
5.00	3.07	161	701	3.42
5.00	3.15	138	711	3.47
5.00	3.37	76	745	3.64
5.02	3.43	65	751	3.68
5.00	3.70	3	813	3.97
5.00	3.72	0	901	4.40
5.00	3.72	0	997	4.87
5.00	3.72	0	1023	4.99
5.00	3.72	0	1023	4.99
5.02	3.73	0	1021	5.00
5.00	3.72	0	1021	4.98
5.00	3.72	0	1023	4.99
5.00	3.72	0	1023	4.99
5.00	3.72	0	1021	4.98
5.00	3.72	0	987	4.82
5.00	3.72	0	984	4.80
5.00	3.72	0	904	4.41
5.00	3.72	0	821	4.01
5.02	3.58	32	773	3.79
5.00	2.20	434	580	2.83
5.00	1.91	526	545	2.66
5.00	1.85	548	538	2.63
5.00	1.76	576	530	2.59
5.00	1.51	656	498	2.43
5.00	1.39	696	483	2.36
5.00	1.20	757	453	2.21
5.00	1.01	855	419	2.04
5.00	1.01	867	415	2.03
5.00	1.01	862	415	2.03
5.00	1.01	861	416	2.03
5.00	1.01	860	417	2.03
5.00	1.01	860	412	2.01
5.00	1.01	859	416	2.03
5.00	1.01	860	420	2.05
5.00	1.01	860	417	2.03
5.00	1.01	859	416	2.03
5.00	1.01	907	386	1.88
5.00	1.01	908	384	1.87
5.00	1.01	908	387	1.89
5.00	1.01	908	386	1.88
5.00	1.01	908	385	1.88
5.00	1.01	909	386	1.88
5.00	1.01	951	328	1.60
5.00	1.01	961	300	1.46
5.00	1.01	965	284	1.39
5.00	1.01	972	239	1.17
5.00	1.01	973	229	1.12
5.00	1.01	975	177	0.86
5.00	1.01	975	176	0.86
5.00	1.01	975	90	0.44
5.00	1.01	975	28	0.14
5.00	1.01	975	22	0.11
5.00	1.01	975	0	0.00
5.00	1.01	975	0	0.00
5.00	1.01	975	0	0.00
5.00	1.01	975	0	0.00
5.00	1.01	975	0	0.00
5.00	1.01	975	0	0.00
5.00	1.01	975	25	0.12
5.00	1.01	975	95	0.46
5.00	1.01	975	134	0.65
5.00	1.01	975	195	0.95
5.00	1.01	974	210	1.02
5.00	1.01	956	316	1.54
5.00	1.01	937	355	1.73
5.00	1.01	908	387	1.89
5.00	1.01	875	409	2.00
5.00	1.03	812	439	2.14
5.00	1.49	665	494	2.41
5.00	1.75	578	528	2.58
5.00	1.76	576	528	2.58
5.00	1.76	577	528	2.58
5.00	1.76	577	529	2.58
5.00	1.74	583	529	2.58
5.00	1.72	589	525	2.56
5.00	1.72	590	525	2.56
5.00	1.74	584	528	2.58
5.02	2.50	340	625	3.06
5.00	2.90	212	678	3.31
5.02	3.69	9	799	3.91
5.02	3.73	0	894	4.38
5.02	3.73	0	1021	5.00
5.00	3.72	0	1022	4.99
5.00	3.72	0	1018	4.97
5.00	3.72	0	1023	4.99
5.00	3.72	0	1023	4.99
5.00	3.72	0	1022	4.99
5.00	3.72	0	1020	4.98
5.00	3.72	0	943	4.60
5.00	3.72	0	908	4.43
5.00	3.72	0	895	4.37
5.00	3.72	0	844	4.12
5.00	3.71	1	816	3.98
5.00	3.51	44	761	3.71
5.00	3.38	75	746	3.64
5.00	3.18	130	714	3.48
5.00	2.76	254	656	3.20
5.00	1.95	515	552	2.69
5.00	1.65	613	515	2.51
5.00	1.46	673	491	2.40
5.00	1.38	699	481	2.35
5.00	1.25	742	463	2.26
5.00	1.08	798	442	2.16
5.00	1.04	810	436	2.13
5.00	1.03	814	434	2.12
5.00	1.12	783	446	2.18
5.00	1.12	784	449	2.19
5.00	1.12	783	449	2.19
5.00	1.12	783	447	2.18
5.00	1.12	783	448	2.19
5.00	1.12	783	448	2.19
5.00	1.01	873	408	1.99
5.00	1.01	931	360	1.76
5.00	1.01	951	326	1.59
5.00	1.01	972	232	1.13
5.00	1.01	975	61	0.30
5.00	1.01	975	10	0.05
5.00	1.01	975	0	0.00
5.00	1.01	975	0	0.00
5.00	1.01	975	0	0.00
5.00	1.01	975	0	0.00
5.00	1.01	975	0	0.00
5.00	1.01	975	0	0.00
5.00	1.01	975	0	0.00
5.00	1.01	975	0	0.00
5.00	1.01	975	0	0.00
5.00	1.01	975	0	0.00
5.00	1.01	975	0	0.00
5.00	1.01	975	0	0.00
5.00	1.01	975	0	0.00
5.00	1.01	975	0	0.00
5.00	1.01	975	0	0.00
5.00	1.01	975	0	0.00
5.00	1.01	975	0	0.00
5.00	1.01	975	0	0.00
5.00	1.01	975	0	0.00
5.00	1.01	975	0	0.00
5.00	1.01	975	0	0.00
5.00	1.01	975	0	0.00
5.00	1.01	975	0	0.00
5.00	1.01	975	0	0.00
5.00	1.01	975	0	0.00
5.00	1.01	975	0	0.00
5.00	1.01	975	0	0.00
5.00	1.01	975	0	0.00
5.00	1.01	975	0	0.00
5.00	1.01	975	0	0.00
5.00	1.01	975	0	0.00
5.00	1.01	975	0	0.00
5.00	1.01	975	0	0.00
5.00	1.01	975	0	0.00
4.98	1.00	975	0	0.00
4.98	1.00	975	0	0.00
4.98	1.00	975	0	0.00
4.98	1.00	975	0	0.00
4.98	1.00	975	0	0.00
4.98	1.00	975	0	0.00
4.98	1.00	975	0	0.00
4.98	1.00	975	0	0.00
4.96	1.00	975	0	0.00
4.94	0.99	974	0	0.00
4.92	0.99	974	0	0.00
4.92	0.99	974	0	0.00
4.92	0.99	974	0	0.00
4.92	0.99	974	0	0.00
4.90	0.99	974	0	0.00
4.90	0.99	974	0	0.00
4.90	0.99	974	0	0.00
4.88	0.98	974	0	0.00
4.88	0.98	973	0	0.00
4.86	0.98	973	0	0.00
4.88	0.98	973	0	0.00
4.86	0.98	973	0	0.00
4.86	0.98	973	0	0.00
4.84	0.98	973	0	0.00
4.82	0.97	973	0	0.00
4.80	0.97	973	0	0.00
4.80	0.97	973	0	0.00
4.80	0.97	973	0	0.00
4.80	0.97	973	0	0.00
4.80	0.97	973	0	0.00
4.80	0.97	972	0	0.00
4.79	0.96	972	0	0.00
4.79	0.96	972	0	0.00
4.79	0.96	972	0	0.00
4.77	0.96	972	0	0.00
4.77	0.96	972	0	0.00
4.77	0.96	972	0	0.00
4.77	0.96	972	0	0.00
4.77	0.96	972	0	0.00
4.77	0.96	972	0	0.00
4.75	0.96	972	0	0.00
4.75	0.96	972	0	0.00
4.75	0.96	972	0	0.00
4.75	0.96	972	0	0.00
4.75	0.96	972	0	0.00
4.73	0.95	971	0	0.00
4.73	0.95	971	0	0.00
4.73	0.95	972	0	0.00
4.73	0.95	971	0	0.00
4.73	0.95	971	0	0.00
4.73	0.95	971	0	0.00
4.71	0.95	971	0	0.00
4.71	0.95	971	0	0.00
4.71	0.95	971	0	0.00
4.71	0.95	971	0	0.00
4.71	0.95	971	0	0.00
4.70	0.95	971	0	0.00
4.70	0.95	971	0	0.00
4.70	0.95	971	0	0.00
4.70	0.95	971	0	0.00
4.70	0.95	971	0	0.00
4.70	0.95	971	0	0.00
4.70	0.95	971	0	0.00
4.70	0.95	971	0	0.00
4.70	0.95	971	0	0.00
4.71	0.95	971	0	0.00
4.70	0.95	971	0	0.00
4.70	0.95	971	0	0.00
4.70	0.95	971	0	0.00
4.70	0.95	971	0	0.00
4.70	0.95	971	0	0.00
4.70	0.95	971	0	0.00
4.70	0.95	971	0	0.00
4.70	0.95	971	0	0.00
4.70	0.95	971	0	0.00
4.70	0.95	971	0	0.00
4.70	0.95	971	0	0.00
4.70	0.95	971	0	0.00
4.70	0.95	971	0	0.00
4.70	0.95	971	0	0.00
4.70	0.95	971	0	0.00
4.70	0.95	971	0	0.00
4.68	0.94	971	0	0.00
4.68	0.94	971	0	0.00
4.68	0.94	971	0	0.00
4.66	0.94	971	0	0.00
4.66	0.94	971	0	0.00
4.66	0.94	971	0	0.00
4.66	0.94	970	0	0.00
4.66	0.94	970	0	0.00
4.66	0.94	970	0	0.00
4.66	0.94	970	0	0.00
4.66	0.94	970	0	0.00
4.66	0.94	970	0	0.00
4.66	0.94	970	0	0.00
4.66	0.94	971	0	0.00
4.66	0.94	970	0	0.00
4.64	0.94	970	0	0.00
4.63	0.93	970	0	0.00
4.63	0.93	970	0	0.00
4.63	0.93	970	0	0.00
4.63	0.93	970	0	0.00
4.61	0.93	970	0	0.00
4.61	0.93	970	0	0.00
4.61	0.93	970	0	0.00
4.63	0.93	970	0	0.00
4.61	0.93	970	0	0.00
4.61	0.93	970	0	0.00
4.63	0.93	970	0	0.00
4.61	0.93	970	0	0.00
4.61	0.93	970	0	0.00
4.63	0.93	970	0	0.00
4.63	0.93	970	0	0.00
4.61	0.93	970	0	0.00
4.61	0.93	970	0	0.00
4.61	0.93	970	0	0.00
4.61	0.93	970	0	0.00
4.61	0.93	970	0	0.00
4.61	0.93	970	0	0.00
4.63	0.93	970	0	0.00
4.61	0.93	970	0	0.00
4.61	0.93	970	0	0.00
4.63	0.93	970	0	0.00
4.61	0.93	970	0	0.00
4.61	0.93	970	0	0.00
4.63	0.93	970	0	0.00
4.59	0.93	970	0	0.00
4.61	0.93	970	0	0.00
4.59	0.93	970	0	0.00
4.59	0.93	970	0	0.00
4.59	0.93	970	0	0.00
4.59	0.93	969	0	0.00
4.59	0.93	969	0	0.00
4.59	0.93	969	0	0.00
4.59	0.93	969	0	0.00
4.58	0.92	969	0	0.00
4.58	0.92	969	0	0.00
4.58	0.92	969	0	0.00
4.58	0.92	969	0	0.00
4.58	0.92	969	0	0.00
4.58	0.92	969	0	0.00
4.58	0.92	969	0	0.00
4.59	0.93	969	0	0.00
4.59	0.93	969	0	0.00
4.59	0.93	969	0	0.00
4.59	0.93	969	0	0.00
4.59	0.93	969	0	0.00
4.59	0.93	970	0	0.00
4.59	0.93	969	0	0.00
4.61	0.93	972	0	0.00
4.61	0.93	970	0	0.00
4.61	0.93	970	0	0.00
4.61	0.93	970	0	0.00
4.61	0.93	970	0	0.00
4.61	0.93	970	0	0.00
4.61	0.93	970	0	0.00
4.61	0.93	970	0	0.00
4.61	0.93	970	0	0.00
4.61	0.93	970	0	0.00
4.61	0.93	970	0	0.00
4.61	0.93	970	0	0.00
4.61	0.93	970	0	0.00
4.61	0.93	970	0	0.00
4.61	0.93	970	0	0.00
4.61	0.93	970	0	0.00
4.61	0.93	970	0	0.00
4.61	0.93	970	0	0.00
4.61	0.93	970	0	0.00
4.61	0.93	970	0	0.00
4.61	0.93	970	0	0.00
4.61	0.93	970	0	0.00
4.61	0.93	970	0	0.00
4.61	0.93	970	0	0.00
4.61	0.93	970	0	0.00
4.61	0.93	970	0	0.00
4.61	0.93	970	0	0.00
4.61	0.93	970	0	0.00
4.61	0.93	970	0	0.00
4.61	0.93	970	0	0.00
4.61	0.93	970	0	0.00
4.61	0.93	970	0	0.00
4.61	0.93	970	0	0.00
4.61	0.93	970	0	0.00
4.61	0.93	970	0	0.00
4.61	0.93	970	0	0.00
4.61	0.93	970	0	0.00
4.61	0.93	970	0	0.00
4.61	0.93	970	0	0.00
4.61	0.93	970	5	0.02
4.61	0.93	970	9	0.04
4.61	0.93	968	224	1.01
4.61	0.93	968	228	1.03
4.61	0.93	968	225	1.01
4.61	0.93	968	227	1.02
4.61	0.93	965	251	1.13
4.61	0.93	965	252	1.13
4.61	0.93	955	294	1.32
4.61	0.93	926	345	1.55
4.61	0.93	872	384	1.73
4.61	0.93	815	407	1.83
4.61	0.93	792	419	1.89
4.61	0.97	744	441	1.99
4.61	0.97	743	437	1.97
4.61	0.97	744	438	1.97
4.61	0.97	743	439	1.98
4.61	0.97	743	437	1.97
4.61	0.97	742	437	1.97
4.61	0.98	741	441	1.99
4.61	0.98	740	442	1.99
4.61	1.08	708	453	2.04
4.61	1.13	693	457	2.06
4.61	1.14	688	462	2.08
4.61	1.56	553	514	2.31
4.61	2.01	406	570	2.57
4.61	2.18	351	594	2.67
4.61	2.36	294	619	2.79
4.61	2.64	208	656	2.95
4.61	2.73	178	670	3.02
4.63	3.24	43	745	3.37
4.61	3.32	22	768	3.46
4.63	3.44	0	821	3.71
4.61	3.43	0	882	3.97
4.63	3.44	0	893	4.04
4.61	3.43	0	1007	4.53
4.61	3.43	0	1016	4.57
4.61	3.43	0	1023	4.61
4.61	3.43	0	1023	4.61
4.61	3.43	0	1022	4.60
4.61	3.43	0	1023	4.61
4.61	3.43	0	1023	4.61
4.63	3.44	0	1021	4.61
4.61	3.43	0	1002	4.51
4.61	3.43	0	866	3.90
4.61	3.43	0	855	3.85
4.61	3.32	22	759	3.42
4.63	3.14	67	726	3.28
4.61	2.94	118	699	3.15
4.61	2.02	401	573	2.58
4.61	1.97	420	565	2.54
4.61	1.60	540	519	2.34
4.61	1.40	605	491	2.21
